X_Value,Untitled,Untitled1
5.380600,16.724783,1.729987
5.380700,16.693002,1.888919
5.380800,16.661221,-0.653997
5.380900,16.724783,1.984279
5.381000,16.629440,1.316763
5.381100,16.629440,0.522102
5.381200,16.788346,0.458529
5.381300,17.074376,-0.399705
5.381400,15.739567,1.634628
5.381500,14.086946,-10.412437
5.381600,16.693002,0.458529
5.381700,15.485317,0.426743
5.381800,15.898473,-0.653997
5.381900,19.585089,1.284977
5.382000,16.502315,0.458529
5.382100,16.565877,0.617461
5.382200,16.534096,0.585675
5.382300,16.629440,1.284977
5.382400,16.597659,0.458529
5.382500,16.534096,0.490315
5.382600,16.597659,0.394956
5.382700,16.851908,0.522102
5.382800,16.502315,0.776394
5.382900,16.597659,0.839966
5.383000,16.693002,1.157831
5.383100,16.597659,0.236024
5.383200,16.629440,0.681034
5.383300,16.597659,-0.844716
5.383400,16.470534,-2.052601
5.383500,16.502315,-2.306892
5.383600,16.470534,0.458529
5.383700,16.089160,0.490315
5.383800,16.057379,0.935326
5.383900,16.724783,0.553888
5.384000,17.900687,0.458529
5.384100,16.693002,0.458529
5.384200,18.027811,0.458529
5.384300,18.440967,0.077092
5.384400,16.661221,0.394956
5.384500,16.470534,0.490315
5.384600,16.597659,0.490315
5.384700,16.979033,0.458529
5.384800,16.597659,0.045305
5.384900,16.597659,0.522102
5.385000,16.438753,0.363170
5.385100,16.343409,0.458529
5.385200,16.947251,0.553888
5.385300,16.502315,0.839966
5.385400,16.534096,0.553888
5.385500,16.502315,0.458529
5.385600,16.343409,-0.653997
5.385700,16.375190,0.998899
5.385800,16.311628,-29.293590
5.385900,16.470534,-0.145414
5.386000,16.406971,3.033232
5.386100,16.248066,0.363170
5.386200,15.517099,0.522102
5.386300,13.197073,0.458529
5.386400,17.265063,0.426743
5.386500,15.962035,0.458529
5.386600,17.106157,0.522102
5.386700,15.834910,0.363170
5.386800,13.292416,0.363170
5.386900,16.438753,0.490315
5.387000,16.438753,0.426743
5.387100,16.470534,0.394956
5.387200,16.311628,0.649248
5.387300,16.534096,0.331383
5.387400,16.470534,0.363170
5.387500,16.470534,0.458529
5.387600,16.375190,0.553888
5.387700,16.057379,0.490315
5.387800,16.470534,0.204237
5.387900,16.502315,-0.081841
5.388000,16.534096,0.108878
5.388100,16.311628,1.094258
5.388200,16.057379,1.729987
5.388300,16.470534,1.761774
5.388400,16.534096,3.764320
5.388500,16.406971,-2.434038
5.388600,16.661221,0.490315
5.388700,15.580661,0.426743
5.388800,15.421755,0.458529
5.388900,14.055165,0.553888
5.389000,16.565877,0.553888
5.389100,9.542238,0.331383
5.389200,14.245852,0.458529
5.389300,16.565877,0.490315
5.389400,16.565877,0.394956
5.389500,16.470534,0.585675
5.389600,16.565877,0.585675
5.389700,16.756564,0.236024
5.389800,16.597659,0.458529
5.389900,16.534096,0.458529
5.390000,16.534096,0.490315
5.390100,16.502315,0.299597
5.390200,16.534096,0.236024
5.390300,16.629440,0.744607
5.390400,16.693002,1.094258
5.390500,16.661221,1.666414
5.390600,16.661221,-0.208986
5.390700,16.756564,1.189617
5.390800,16.597659,-0.113627
5.390900,16.724783,-1.448658
5.391000,16.756564,0.490315
5.391100,16.756564,0.394956
5.391200,16.089160,0.490315
5.391300,16.375190,0.617461
5.391400,17.106157,0.331383
5.391500,17.773562,0.585675
5.391600,16.661221,0.490315
5.391700,20.157150,0.426743
5.391800,17.265063,0.585675
5.391900,16.502315,0.585675
5.392000,16.470534,0.553888
5.392100,19.203715,0.458529
5.392200,16.502315,0.426743
5.392300,16.470534,0.108878
5.392400,16.534096,0.363170
5.392500,16.406971,0.617461
5.392600,16.406971,0.363170
5.392700,16.470534,0.553888
5.392800,16.502315,0.077092
5.392900,16.534096,-0.177200
5.393000,16.470534,0.649248
5.393100,16.343409,1.380336
5.393200,16.565877,0.172451
5.393300,4.075876,-1.067221
5.393400,16.406971,3.446455
5.393500,16.311628,0.458529
5.393600,16.406971,0.490315
5.393700,16.724783,0.458529
5.393800,17.201501,0.267810
5.393900,14.372976,0.490315
5.394000,17.201501,0.585675
5.394100,16.184503,0.363170
5.394200,14.150508,0.236024
5.394300,14.881475,1.062472
5.394400,16.279847,0.490315
5.394500,16.406971,0.458529
5.394600,16.311628,0.681034
5.394700,16.470534,0.394956
5.394800,16.406971,0.204237
5.394900,24.098016,0.394956
5.395000,16.279847,0.649248
5.395100,16.343409,0.426743
5.395200,16.248066,0.267810
5.395300,16.311628,0.236024
5.395400,16.375190,0.204237
5.395500,16.375190,1.253190
5.395600,16.216284,1.316763
5.395700,15.326412,1.348550
5.395800,16.375190,1.539268
5.395900,16.248066,-2.592970
5.396000,16.216284,0.553888
5.396100,16.248066,0.426743
5.396200,15.580661,0.363170
5.396300,16.979033,0.236024
5.396400,17.646437,0.426743
5.396500,16.311628,0.426743
5.396600,17.678218,0.490315
5.396700,19.585089,0.426743
5.396800,16.152722,0.681034
5.396900,16.120941,0.522102
5.397000,16.089160,0.585675
5.397100,16.216284,0.490315
5.397200,16.120941,0.458529
5.397300,16.057379,-0.050054
5.397400,16.152722,-0.336132
5.397500,16.089160,0.458529
5.397600,15.993816,0.617461
5.397700,16.470534,0.363170
5.397800,16.248066,-0.208986
5.397900,16.216284,-0.367919
5.398000,16.089160,0.744607
5.398100,16.216284,1.475695
5.398200,15.644223,1.793560
5.398300,16.057379,-16.324718
5.398400,16.025597,0.553888
5.398500,16.025597,0.458529
5.398600,16.406971,0.490315
5.398700,16.629440,0.585675
5.398800,16.406971,0.458529
5.398900,14.055165,0.490315
5.399000,16.502315,0.553888
5.399100,14.436539,0.426743
5.399200,14.627226,0.331383
5.399300,17.137938,0.267810
5.399400,16.279847,0.553888
5.399500,16.311628,0.490315
5.399600,16.279847,0.617461
5.399700,16.120941,0.394956
5.399800,16.343409,0.236024
5.399900,16.152722,0.363170
5.400000,16.184503,0.522102
5.400100,16.343409,0.331383
5.400200,16.565877,0.108878
5.400300,16.851908,0.267810
5.400400,16.311628,1.157831
5.400500,16.311628,-34.188703
5.400600,16.184503,1.157831
5.400700,15.993816,1.126044
5.400800,16.534096,-1.766523
5.400900,16.470534,0.394956
5.401000,16.375190,0.585675
5.401100,16.184503,0.490315
5.401200,16.470534,0.394956
5.401300,16.597659,0.522102
5.401400,17.582875,0.458529
5.401500,16.375190,0.394956
5.401600,17.741781,0.394956
5.401700,16.375190,0.458529
5.401800,16.311628,0.649248
5.401900,13.006386,0.553888
5.402000,16.216284,0.617461
5.402100,16.248066,0.458529
5.402200,16.375190,0.426743
5.402300,16.216284,-0.145414
5.402400,16.216284,0.522102
5.402500,16.216284,0.458529
5.402600,16.184503,0.490315
5.402700,16.438753,0.839966
5.402800,16.343409,0.490315
5.402900,16.248066,-0.622210
5.403000,15.993816,-1.830096
5.403100,15.834910,0.871753
5.403200,18.154936,-0.685783
5.403300,15.993816,-1.702950
5.403400,16.057379,0.458529
5.403500,15.993816,0.426743
5.403600,15.930254,0.394956
5.403700,17.551094,0.553888
5.403800,17.201501,-0.399705
5.403900,16.438753,0.394956
5.404000,17.328626,0.426743
5.404100,19.140152,0.903539
5.404200,17.201501,-24.239544
5.404300,16.120941,1.475695
5.404400,16.120941,0.681034
5.404500,16.184503,0.522102
5.404600,17.201501,0.426743
5.404700,16.025597,0.522102
5.404800,16.184503,0.871753
5.404900,16.152722,0.394956
5.405000,16.025597,0.522102
5.405100,16.120941,0.617461
5.405200,16.438753,0.140664
5.405300,16.216284,0.426743
5.405400,16.184503,-1.480445
5.405500,16.216284,1.030685
5.405600,16.089160,-0.622210
5.405700,16.184503,3.541815
5.405800,16.057379,0.108878
5.405900,16.025597,0.363170
5.406000,16.947251,0.458529
5.406100,46.027025,0.522102
5.406200,17.519313,0.458529
5.406300,16.661221,0.712821
5.406400,16.883689,0.458529
5.406500,17.487531,0.426743
5.406600,11.989388,0.363170
5.406700,16.311628,0.458529
5.406800,16.311628,0.236024
5.406900,16.406971,0.522102
5.407000,16.343409,-3.641923
5.407100,16.406971,0.522102
5.407200,16.311628,0.426743
5.407300,24.352265,-0.081841
5.407400,16.184503,0.585675
5.407500,16.311628,0.617461
5.407600,16.438753,0.490315
5.407700,16.470534,0.267810
5.407800,16.438753,-0.908288
5.407900,16.438753,-1.925455
5.408000,16.470534,-0.526851
5.408100,16.406971,-0.685783
5.408200,16.724783,0.204237
5.408300,16.438753,0.331383
5.408400,16.120941,0.458529
5.408500,16.248066,0.490315
5.408600,16.820127,0.522102
5.408700,17.900687,0.426743
5.408800,17.996030,0.490315
5.408900,14.849694,0.394956
5.409000,18.726997,0.108878
5.409100,17.582875,0.458529
5.409200,16.979033,0.522102
5.409300,16.629440,0.490315
5.409400,16.629440,0.363170
5.409500,16.661221,0.585675
5.409600,16.724783,0.458529
5.409700,16.502315,0.363170
5.409800,16.565877,0.394956
5.409900,16.661221,0.553888
5.410000,16.915470,0.617461
5.410100,16.661221,0.649248
5.410200,16.820127,0.172451
5.410300,16.565877,-1.544017
5.410400,16.470534,0.935326
5.410500,16.343409,-0.495065
5.410600,16.756564,-0.208986
5.410700,17.042595,2.333930
5.410800,16.661221,0.426743
5.410900,17.074376,0.458529
5.411000,17.233282,0.394956
5.411100,18.027811,0.585675
5.411200,16.693002,-3.324059
5.411300,17.233282,0.458529
5.411400,15.739567,0.394956
5.411500,15.612442,0.458529
5.411600,16.915470,0.394956
5.411700,16.534096,0.394956
5.411800,16.915470,0.458529
5.411900,17.042595,0.426743
5.412000,16.756564,0.426743
5.412100,16.947251,2.810726
5.412200,16.597659,0.522102
5.412300,16.947251,0.394956
5.412400,16.947251,0.522102
5.412500,16.756564,0.236024
5.412600,17.074376,-0.050054
5.412700,16.597659,0.140664
5.412800,16.947251,1.857133
5.412900,17.042595,1.825346
5.413000,17.010814,1.984279
5.413100,35.825269,1.920706
5.413200,16.788346,0.998899
5.413300,17.328626,0.426743
5.413400,17.042595,0.331383
5.413500,16.375190,0.458529
5.413600,15.008600,2.492862
5.413700,17.201501,0.458529
5.413800,16.216284,0.394956
5.413900,15.040381,0.458529
5.414000,17.042595,-0.336132
5.414100,17.074376,0.331383
5.414200,17.296844,0.553888
5.414300,17.074376,0.458529
5.414400,17.265063,0.458529
5.414500,17.582875,0.363170
5.414600,17.265063,0.458529
5.414700,16.820127,0.331383
5.414800,17.169720,0.331383
5.414900,17.265063,0.394956
5.415000,17.773562,0.426743
5.415100,17.265063,0.712821
5.415200,17.741781,1.094258
5.415300,17.328626,-1.289726
5.415400,17.296844,0.808180
5.415500,16.820127,0.490315
5.415600,17.392188,-0.749356
5.415700,17.106157,-1.099007
5.415800,17.010814,0.426743
5.415900,-0.595956,0.490315
5.416000,16.597659,-9.840281
5.416100,18.631654,0.458529
5.416200,18.409185,0.331383
5.416300,18.726997,0.458529
5.416400,18.218498,0.394956
5.416500,15.389974,0.394956
5.416600,17.360407,0.458529
5.416700,17.328626,0.458529
5.416800,17.360407,0.490315
5.416900,17.392188,0.617461
5.417000,16.597659,-1.353299
5.417100,17.392188,0.394956
5.417200,17.201501,0.522102
5.417300,17.360407,0.553888
5.417400,-13.371988,0.363170
5.417500,18.282061,0.045305
5.417600,17.551094,-0.018268
5.417700,17.392188,1.253190
5.417800,17.423969,1.952492
5.417900,17.487531,0.394956
5.418000,17.519313,3.827893
5.418100,17.455750,0.522102
5.418200,17.614656,0.013519
5.418300,17.614656,0.299597
5.418400,17.964249,0.426743
5.418500,16.438753,0.458529
5.418600,15.040381,0.490315
5.418700,17.582875,0.331383
5.418800,27.339695,0.522102
5.418900,16.661221,0.236024
5.419000,17.678218,0.363170
5.419100,17.423969,0.490315
5.419200,17.423969,0.553888
5.419300,17.455750,0.363170
5.419400,17.455750,0.394956
5.419500,17.423969,0.394956
5.419600,17.392188,0.458529
5.419700,17.487531,0.236024
5.419800,17.233282,-2.020814
5.419900,17.265063,0.426743
5.420000,17.805343,0.649248
5.420100,17.010814,1.221404
5.420200,17.296844,1.094258
5.420300,17.201501,1.443909
5.420400,17.169720,-0.081841
5.420500,19.362621,-1.798309
5.420600,17.265063,-2.338679
5.420700,16.915470,0.363170
5.420800,17.169720,0.204237
5.420900,17.996030,0.490315
5.421000,18.377404,0.553888
5.421100,17.614656,13.935985
5.421200,17.614656,0.394956
5.421300,17.137938,0.839966
5.421400,15.358193,0.426743
5.421500,17.074376,0.458529
5.421600,17.233282,0.490315
5.421700,17.423969,0.426743
5.421800,17.233282,0.394956
5.421900,17.328626,0.458529
5.422000,17.010814,0.363170
5.422100,17.265063,0.458529
5.422200,17.265063,0.363170
5.422300,17.296844,0.490315
5.422400,17.328626,0.108878
5.422500,17.360407,1.094258
5.422600,17.328626,2.047852
5.422700,17.360407,1.666414
5.422800,17.233282,0.871753
5.422900,21.491959,1.666414
5.423000,17.296844,-3.832642
5.423100,17.296844,0.363170
5.423200,17.233282,0.426743
5.423300,16.979033,0.394956
5.423400,16.025597,0.394956
5.423500,15.548880,0.585675
5.423600,17.932468,0.426743
5.423700,16.502315,0.236024
5.423800,16.788346,-0.367919
5.423900,17.233282,0.363170
5.424000,17.296844,-11.874614
5.424100,17.201501,0.426743
5.424200,17.233282,3.255737
5.424300,17.360407,0.681034
5.424400,17.328626,0.394956
5.424500,17.169720,0.394956
5.424600,17.265063,0.394956
5.424700,17.106157,0.458529
5.424800,17.201501,0.490315
5.424900,17.233282,0.681034
5.425000,17.360407,0.331383
5.425100,17.137938,-0.717570
5.425200,17.233282,-1.512231
5.425300,17.265063,-0.876502
5.425400,17.201501,-0.399705
5.425500,17.106157,3.351096
5.425600,17.106157,0.426743
5.425700,17.582875,0.394956
5.425800,17.868905,0.363170
5.425900,17.678218,0.585675
5.426000,15.739567,0.458529
5.426100,17.741781,0.394956
5.426200,15.962035,0.394956
5.426300,16.025597,0.108878
5.426400,17.201501,0.267810
5.426500,17.233282,0.458529
5.426600,17.423969,0.522102
5.426700,17.201501,0.522102
5.426800,17.360407,0.267810
5.426900,17.265063,0.426743
5.427000,17.392188,0.458529
5.427100,17.328626,0.490315
5.427200,17.201501,0.490315
5.427300,17.328626,0.553888
5.427400,17.423969,-0.081841
5.427500,17.201501,0.140664
5.427600,17.328626,-3.196913
5.427700,17.741781,0.522102
5.427800,17.265063,1.380336
5.427900,17.169720,3.796106
5.428000,17.328626,0.490315
5.428100,17.519313,-0.558637
5.428200,17.137938,0.490315
5.428300,18.091374,0.299597
5.428400,17.487531,0.426743
5.428500,15.834910,0.553888
5.428600,16.915470,0.363170
5.428700,10.336767,0.426743
5.428800,69.290844,0.236024
5.428900,17.296844,0.458529
5.429000,13.387760,0.553888
5.429100,17.360407,0.458529
5.429200,17.265063,0.490315
5.429300,17.423969,0.522102
5.429400,17.423969,0.394956
5.429500,17.328626,0.394956
5.429600,17.423969,0.585675
5.429700,17.360407,0.553888
5.429800,17.455750,0.077092
5.429900,17.233282,-0.177200
5.430000,17.455750,-0.590424
5.430100,17.328626,-0.812929
5.430200,17.455750,0.267810
5.430300,17.392188,1.380336
5.430400,17.296844,3.605388
5.430500,17.360407,0.363170
5.430600,17.805343,0.426743
5.430700,17.932468,0.522102
5.430800,18.440967,0.490315
5.430900,16.820127,0.204237
5.431000,17.710000,-3.037981
5.431100,17.233282,0.363170
5.431200,15.612442,0.236024
5.431300,17.296844,0.426743
5.431400,17.328626,0.585675
5.431500,17.296844,0.553888
5.431600,17.296844,0.490315
5.431700,17.042595,0.490315
5.431800,17.360407,0.363170
5.431900,17.296844,0.426743
5.432000,17.360407,0.585675
5.432100,17.328626,0.204237
5.432200,16.915470,1.952492
5.432300,17.392188,0.331383
5.432400,17.487531,0.903539
5.432500,17.423969,2.079638
5.432600,17.423969,1.284977
5.432700,17.773562,0.649248
5.432800,17.455750,-0.590424
5.432900,17.519313,-1.130794
5.433000,17.487531,0.490315
5.433100,17.233282,0.363170
5.433200,16.406971,0.458529
5.433300,17.169720,0.522102
5.433400,18.250280,0.490315
5.433500,17.837124,0.426743
5.433600,19.044809,0.394956
5.433700,20.951679,0.426743
5.433800,18.377404,1.888919
5.433900,17.487531,0.490315
5.434000,17.582875,0.522102
5.434100,17.710000,0.426743
5.434200,17.137938,0.299597
5.434300,17.646437,0.426743
5.434400,17.614656,0.394956
5.434500,17.646437,0.299597
5.434600,17.582875,0.522102
5.434700,17.741781,0.712821
5.434800,17.773562,1.634628
5.434900,17.773562,-0.876502
5.435000,17.837124,-1.861882
5.435100,17.741781,0.585675
5.435200,17.837124,-0.717570
5.435300,17.646437,3.637174
5.435400,17.710000,0.426743
5.435500,17.519313,0.553888
5.435600,17.678218,0.363170
5.435700,18.695216,0.522102
5.435800,23.462392,0.363170
5.435900,17.868905,0.522102
5.436000,18.409185,0.458529
5.436100,18.695216,0.458529
5.436200,15.676004,0.426743
5.436300,17.710000,0.363170
5.436400,17.773562,0.522102
5.436500,17.837124,0.744607
5.436600,17.805343,0.585675
5.436700,17.741781,0.458529
5.436800,17.773562,0.490315
5.436900,17.710000,0.522102
5.437000,17.582875,0.045305
5.437100,17.678218,0.553888
5.437200,17.932468,0.172451
5.437300,17.582875,0.394956
5.437400,17.582875,1.157831
5.437500,17.614656,1.984279
5.437600,17.455750,1.221404
5.437700,17.328626,1.475695
5.437800,17.614656,0.140664
5.437900,17.646437,-4.086934
5.438000,17.487531,0.776394
5.438100,17.042595,0.458529
5.438200,16.311628,0.458529
5.438300,16.788346,0.490315
5.438400,18.123155,0.617461
5.438500,17.773562,0.553888
5.438600,20.824555,0.331383
5.438700,17.741781,0.490315
5.438800,17.455750,0.458529
5.438900,17.360407,0.490315
5.439000,17.392188,0.935326
5.439100,17.455750,0.394956
5.439200,17.741781,10.439475
5.439300,17.360407,0.394956
5.439400,17.296844,0.490315
5.439500,17.328626,0.331383
5.439600,17.201501,0.394956
5.439700,16.565877,0.808180
5.439800,17.233282,1.126044
5.439900,16.788346,0.522102
5.440000,17.233282,0.776394
5.440100,17.265063,-11.397817
5.440200,17.900687,-1.289726
5.440300,17.201501,0.172451
5.440400,17.137938,0.426743
5.440500,17.010814,0.458529
5.440600,17.710000,0.363170
5.440700,18.218498,0.490315
5.440800,13.642009,4.813273
5.440900,17.805343,0.108878
5.441000,17.741781,0.426743
5.441100,15.771348,0.458529
5.441200,17.773562,0.426743
5.441300,17.106157,0.458529
5.441400,17.137938,0.522102
5.441500,17.233282,0.204237
5.441600,15.358193,0.331383
5.441700,16.820127,0.522102
5.441800,17.106157,0.331383
5.441900,17.074376,0.522102
5.442000,17.010814,0.490315
5.442100,17.074376,0.426743
5.442200,17.392188,-0.177200
5.442300,17.074376,9.326949
5.442400,17.010814,-0.240773
5.442500,17.010814,1.761774
5.442600,16.947251,0.839966
5.442700,17.233282,2.047852
5.442800,16.248066,3.827893
5.442900,17.169720,1.253190
5.443000,17.233282,0.426743
5.443100,16.915470,0.522102
5.443200,15.771348,0.331383
5.443300,15.008600,0.490315
5.443400,17.392188,0.426743
5.443500,15.962035,0.267810
5.443600,19.839338,0.236024
5.443700,18.313842,-1.035434
5.443800,16.820127,0.553888
5.443900,16.851908,0.458529
5.444000,16.915470,0.363170
5.444100,16.851908,0.426743
5.444200,17.010814,0.426743
5.444300,16.724783,0.553888
5.444400,16.184503,0.426743
5.444500,16.756564,0.331383
5.444600,16.788346,0.077092
5.444700,16.756564,0.331383
5.444800,16.629440,1.157831
5.444900,16.724783,1.221404
5.445000,16.693002,1.126044
5.445100,16.534096,1.602841
5.445200,16.693002,1.793560
5.445300,16.661221,-0.431492
5.445400,16.788346,9.994465
5.445500,16.820127,0.458529
5.445600,16.788346,0.458529
5.445700,-4.028323,0.363170
5.445800,17.169720,0.553888
5.445900,15.707786,0.394956
5.446000,15.993816,0.363170
5.446100,17.710000,0.426743
5.446200,16.693002,0.426743
5.446300,16.597659,0.649248
5.446400,16.534096,0.490315
5.446500,16.661221,0.585675
5.446600,16.597659,-0.018268
5.446700,16.470534,0.363170
5.446800,16.565877,0.744607
5.446900,16.502315,0.267810
5.447000,16.534096,0.204237
5.447100,16.597659,0.839966
5.447200,16.470534,1.221404
5.447300,16.597659,1.348550
5.447400,16.470534,-1.702950
5.447500,16.565877,0.839966
5.447600,16.597659,-2.084387
5.447700,16.470534,-2.338679
5.447800,16.565877,2.397503
5.447900,16.279847,0.426743
5.448000,16.216284,0.426743
5.448100,16.820127,0.522102
5.448200,18.027811,0.426743
5.448300,18.123155,0.649248
5.448400,16.820127,0.458529
5.448500,19.966463,0.394956
5.448600,17.996030,0.426743
5.448700,16.534096,0.458529
5.448800,16.375190,0.553888
5.448900,16.470534,0.458529
5.449000,16.629440,0.267810
5.449100,16.470534,0.522102
5.449200,16.979033,0.331383
5.449300,16.470534,0.267810
5.449400,16.406971,0.490315
5.449500,16.502315,0.744607
5.449600,16.565877,0.681034
5.449700,15.834910,0.426743
5.449800,16.438753,-2.116174
5.449900,16.375190,0.458529
5.450000,16.438753,-0.622210
5.450100,16.470534,-0.336132
5.450200,16.311628,3.446455
5.450300,16.406971,0.712821
5.450400,16.629440,0.331383
5.450500,17.423969,0.490315
5.450600,17.868905,0.490315
5.450700,16.438753,0.331383
5.450800,16.947251,0.267810
5.450900,15.485317,0.458529
5.451000,14.786132,0.363170
5.451100,16.343409,0.299597
5.451200,15.866692,0.490315
5.451300,16.565877,0.585675
5.451400,17.074376,0.458529
5.451500,16.502315,0.553888
5.451600,16.565877,0.394956
5.451700,16.406971,0.363170
5.451800,16.406971,0.617461
5.451900,16.438753,0.363170
5.452000,16.597659,0.140664
5.452100,16.565877,-0.050054
5.452200,16.279847,0.681034
5.452300,16.565877,2.397503
5.452400,16.470534,1.825346
5.452500,16.502315,1.157831
5.452600,16.597659,0.808180
5.452700,16.343409,-2.910835
5.452800,16.788346,0.140664
5.452900,16.661221,0.458529
5.453000,15.580661,0.426743
5.453100,15.676004,0.363170
5.453200,17.265063,0.490315
5.453300,16.025597,0.617461
5.453400,16.756564,0.363170
5.453500,19.457964,0.299597
5.453600,16.693002,-0.208986
5.453700,16.883689,-41.881025
5.453800,16.724783,0.426743
5.453900,16.756564,0.681034
5.454000,16.724783,0.267810
5.454100,16.629440,0.363170
5.454200,16.375190,0.426743
5.454300,16.756564,0.172451
5.454400,16.693002,0.426743
5.454500,16.724783,0.871753
5.454600,16.820127,0.712821
5.454700,16.851908,-0.622210
5.454800,16.788346,-2.338679
5.454900,16.756564,0.267810
5.455000,16.883689,-0.590424
5.455100,16.788346,-1.289726
5.455200,16.375190,0.426743
5.455300,16.724783,0.458529
5.455400,16.724783,0.363170
5.455500,25.369262,0.458529
5.455600,18.091374,0.426743
5.455700,17.265063,0.458529
5.455800,17.710000,0.426743
5.455900,17.932468,0.458529
5.456000,16.915470,0.363170
5.456100,16.851908,0.172451
5.456200,17.265063,0.553888
5.456300,17.010814,0.585675
5.456400,17.106157,0.522102
5.456500,16.915470,2.397503
5.456600,17.010814,0.426743
5.456700,16.788346,0.458529
5.456800,16.979033,0.585675
5.456900,16.947251,0.490315
5.457000,17.010814,-5.358392
5.457100,17.169720,-0.145414
5.457200,17.169720,1.888919
5.457300,17.042595,1.666414
5.457400,17.137938,1.126044
5.457500,16.979033,1.666414
5.457600,17.042595,2.461075
5.457700,17.042595,1.507482
5.457800,17.265063,0.204237
5.457900,16.979033,0.426743
5.458000,16.025597,0.490315
5.458100,14.849694,0.363170
5.458200,16.979033,0.458529
5.458300,16.343409,0.585675
5.458400,19.489745,0.299597
5.458500,17.074376,0.299597
5.458600,17.137938,0.490315
5.458700,17.265063,0.458529
5.458800,17.201501,0.649248
5.458900,17.106157,0.522102
5.459000,17.169720,0.522102
5.459100,17.042595,0.394956
5.459200,2.931754,0.522102
5.459300,17.074376,0.522102
5.459400,17.106157,0.394956
5.459500,17.074376,0.140664
5.459600,17.106157,1.126044
5.459700,17.010814,1.857133
5.459800,17.042595,0.903539
5.459900,16.851908,1.126044
5.460000,17.169720,1.316763
5.460100,17.137938,-3.133340
5.460200,17.169720,0.363170
5.460300,17.106157,0.585675
5.460400,16.597659,0.490315
5.460500,16.311628,0.458529
5.460600,17.964249,0.776394
5.460700,16.883689,-0.749356
5.460800,18.186717,0.204237
5.460900,20.093588,0.363170
5.461000,17.201501,0.394956
5.461100,17.106157,0.426743
5.461200,17.074376,0.553888
5.461300,17.201501,0.681034
5.461400,17.137938,0.394956
5.461500,17.137938,0.426743
5.461600,17.010814,0.363170
5.461700,17.074376,0.363170
5.461800,17.010814,0.553888
5.461900,17.010814,0.553888
5.462000,17.106157,0.935326
5.462100,17.042595,-0.463278
5.462200,16.947251,-2.211533
5.462300,16.979033,0.776394
5.462400,16.979033,-0.590424
5.462500,16.788346,3.764320
5.462600,20.284275,3.573601
5.462700,16.915470,0.458529
5.462800,17.296844,0.617461
5.462900,17.551094,0.458529
5.463000,14.468320,0.426743
5.463100,17.074376,0.490315
5.463200,15.930254,0.363170
5.463300,14.722569,0.172451
5.463400,14.976819,0.363170
5.463500,16.788346,0.267810
5.463600,16.851908,0.553888
5.463700,16.756564,0.522102
5.463800,22.381832,0.077092
5.463900,16.724783,0.299597
5.464000,16.851908,0.394956
5.464100,16.756564,0.363170
5.464200,16.406971,0.267810
5.464300,16.724783,-0.240773
5.464400,16.851908,0.363170
5.464500,16.724783,1.062472
5.464600,16.883689,0.299597
5.464700,16.597659,-2.052601
5.464800,16.693002,0.172451
5.464900,16.756564,-0.431492
5.465000,16.883689,-2.052601
5.465100,16.629440,0.331383
5.465200,16.565877,0.426743
5.465300,16.470534,0.331383
5.465400,18.695216,0.458529
5.465500,18.790559,0.553888
5.465600,17.328626,0.458529
5.465700,17.868905,1.634628
5.465800,16.851908,0.363170
5.465900,12.911042,0.426743
5.466000,16.629440,0.490315
5.466100,16.629440,0.458529
5.466200,16.693002,0.490315
5.466300,16.693002,0.045305
5.466400,16.724783,0.331383
5.466500,16.565877,-2.179746
5.466600,16.565877,0.553888
5.466700,16.629440,0.553888
5.466800,16.565877,0.331383
5.466900,16.629440,-0.018268
5.467000,16.661221,-0.272559
5.467100,16.629440,0.808180
5.467200,16.820127,1.888919
5.467300,16.438753,0.681034
5.467400,16.534096,2.238570
5.467500,16.502315,1.157831
5.467600,16.438753,0.394956
5.467700,17.042595,0.363170
5.467800,16.089160,0.363170
5.467900,15.072162,0.553888
5.468000,14.563663,0.522102
5.468100,16.629440,0.331383
5.468200,15.262849,0.426743
5.468300,19.299058,0.363170
5.468400,-29.040107,0.394956
5.468500,16.502315,0.394956
5.468600,16.438753,-5.612683
5.468700,16.343409,0.490315
5.468800,16.597659,0.267810
5.468900,16.502315,0.522102
5.469000,16.470534,0.394956
5.469100,15.930254,0.299597
5.469200,16.152722,0.363170
5.469300,16.565877,-12.160692
5.469400,16.661221,0.808180
5.469500,16.534096,1.316763
5.469600,16.597659,0.871753
5.469700,16.120941,0.649248
5.469800,16.502315,-0.272559
5.469900,16.565877,-1.830096
5.470000,28.738067,0.363170
5.470100,16.534096,0.267810
5.470200,16.025597,0.426743
5.470300,16.025597,0.490315
5.470400,18.154936,0.426743
5.470500,18.059593,0.458529
5.470600,17.296844,6.847606
5.470700,17.582875,0.363170
5.470800,12.529668,0.299597
5.470900,16.534096,0.490315
5.471000,16.629440,0.871753
5.471100,16.724783,0.363170
5.471200,13.228854,0.522102
5.471300,16.693002,0.458529
5.471400,16.788346,0.363170
5.471500,16.661221,0.490315
5.471600,16.629440,0.553888
5.471700,16.502315,0.426743
5.471800,16.756564,0.140664
5.471900,16.724783,-0.208986
5.472000,16.788346,-0.336132
5.472100,16.788346,0.839966
5.472200,16.470534,0.808180
5.472300,16.661221,2.016065
5.472400,16.438753,3.287523
5.472500,16.851908,-26.496382
5.472600,17.074376,0.394956
5.472700,16.629440,0.490315
5.472800,15.485317,0.458529
5.472900,14.500101,0.490315
